era,zero_pred,filter_off_s0,filter_on_s0,c4_random_s0
0525,0.012441344501327313,0.0058883189833473255,-0.003355971195471083,0.0028071104616774786
0526,-0.019700146648068385,0.03899448722825021,0.046249554325214846,0.030977344808742972
0527,-0.00943354154180837,-0.008476289154983828,-0.012423948445717144,-0.022847588716485973
0528,-0.004900844331643031,0.010356577687770922,0.011888024373673369,-0.004772927424352169
0529,0.007268878554839024,0.024355617735068457,0.021486743414106377,0.01906764608729035
0530,0.022996036123825055,0.027620618675343277,0.032091248868303474,0.024169819018593913
0531,-0.00808903541009877,-0.029593076259760896,-0.023286163021629457,-0.01726814429606671
0532,-0.011261362743299596,-0.002448903645040904,-0.0034306820507828354,0.0067610175052305104
0533,0.014669284661545856,-0.006558803493545973,-0.004367573416542484,0.002275010239017313
0534,0.01897477267424239,-0.002448267914463342,-0.007494637085508089,0.021179127061098528
0535,-0.0025600327618656034,0.03418768389531685,0.02982661060301715,0.029944583711987785
0536,0.035817410176141214,0.03456539652897154,0.032041077296796956,0.05539234190416451
0537,0.00966381821398861,0.044582642198571984,0.04319343362062644,0.05302191673233904
0538,-0.006617356762462489,0.016416949663710545,0.01851414268911958,0.016760504507156646
0539,0.009126333981125292,0.015628463227186373,0.012149752061977248,-0.005826537385874684
0540,0.0067331705841054135,0.0181329946603103,0.010398972185643666,-0.006053342965817237
0541,0.02861008756130202,-0.008273335123303978,-0.01626485546332154,-0.03091803066797895
0542,-0.019317063357835496,-0.007372419477475132,-0.011884123343730112,-0.021908778591041105
0543,-0.008572814690867623,-0.04111395424809748,-0.03794039453126728,-0.04274217516226495
0544,0.009987362940452015,-0.021768668111825106,-0.01906770999614237,-0.022800261813454695
0545,-0.02701567853339046,0.0034354371422544764,0.003966258501451677,0.019765610994049398
0546,-0.003963472672298381,0.00797656496019859,0.003988340467514031,0.006688791983322754
0547,-0.010970860336640156,0.032924219272027426,0.026355629475346812,0.03656955041530965
0548,-0.0008200165494275219,0.025826440207538905,0.0205393907223059,0.024472650500354215
0549,0.003153702251427909,0.03667500919513968,0.03123216595438115,0.045390847133651
0550,0.006587950211301131,-0.0009251120341399262,-0.0017214399100731216,-0.00711522094716076
0551,-0.029039676669851487,0.02864358640416705,0.027966595456732603,0.013975950612318695
0552,-0.009463625329438166,-0.012613684165457072,-0.008524265083852874,-0.028655120898121337
0553,0.02418045955994605,-0.02815822156254276,-0.02166013384378801,-0.04899540980148374
0554,-0.057913868950190926,-0.029891211986136295,-0.036051094018410515,-0.0298430672115932
0555,0.010188295268826371,-0.02246998314719665,-0.02388418152050524,-0.018297372664438927
0556,0.055054533616643746,-0.02252726460736106,-0.028939819885463285,-0.017175992659297527
0557,0.03759607426426689,0.022273902324992732,0.022959407807175192,0.029364320672688845
0558,0.009861057708373647,0.05720639761118662,0.04683648896247112,0.06517307957167989
0559,-0.019025511416221746,0.017351354947642016,0.014578508861277838,0.022307734284726464
0560,-0.010285408961265941,0.005176005265897701,0.0044543072744920725,0.028592462831476387
0561,-0.013131796134240238,0.027529216249655774,0.029658358830389663,0.04092187219391305
0562,0.038353057612970254,-0.00717633521917945,-0.0024813233723615918,0.017303482021737017
