era,t00_lr0.0003_wd0_do0,t01_lr0.0003_wd0_do0.2,t02_lr0.0003_wd0.001_do0,t03_lr0.0003_wd0.001_do0.2,t04_lr0.001_wd0_do0,t05_lr0.001_wd0_do0.2,t06_lr0.001_wd0.001_do0,t07_lr0.001_wd0.001_do0.2,t08_lr0.003_wd0_do0,t09_lr0.003_wd0_do0.2,t10_lr0.003_wd0.001_do0,t11_lr0.003_wd0.001_do0.2
0645,0.03963222263108618,0.012705050015408118,0.03079765199697631,0.01886913600018869,0.0027195554315234604,0.036019283085883716,0.023409748156265436,0.037365321101501356,0.03246340081549279,-0.002074115238412431,0.0281594440427085,-0.0025668599453036864
0646,0.03733554877113364,0.02215248638356485,0.007317485693393327,0.0001637770334828009,0.00818139884955782,0.026166583409232787,0.04262751592412677,0.025609559214631115,-0.01317119781044094,-0.0003950780067453207,0.039980239381390864,-0.00514899105122349
0647,0.02143456203055436,0.011932336844362394,-0.005359727975744112,0.0073473864890523455,0.02393624880811652,0.025297270792560497,0.007473302634618055,0.023103262972192475,0.026812547887526236,0.011013072248029542,0.004547319305361903,0.009590010267698328
0648,0.0216594221484786,0.01808015786589762,0.017644849145824936,0.00946422804260477,0.022018064747941067,0.013511244523321682,0.018472169958688354,0.01584176777399037,0.016517445465827316,-0.006721139076591846,0.021314816152719407,-0.036349284633068045
0649,0.027090582958113108,0.003072991603019637,0.008080780961287502,0.03886685357749535,0.014254396646730573,0.015045728303853293,0.03228757359700065,0.053782275597123175,0.022597214379901264,0.020575817750746298,-0.0015537549486508656,0.018086668337721126
0650,0.04788332003503993,0.028450299336066066,0.03332246939853615,0.03806170890587419,0.001459413546371702,0.041173027834293816,0.03269144160773944,0.036590153310939906,0.027005544664620736,0.02617562223036251,0.004988184062666476,-0.0021260795592104942
0651,0.060817282375552506,0.011179788134220065,0.038411241182048014,0.03810628780526672,0.016315714201188,0.03054532353015836,0.033085631853460244,0.04052419188323409,0.04016031049491596,0.011137953041284251,0.007619077663231525,0.03789008810348287
0652,0.01769251767250084,0.015358070834461425,0.00833174512553879,0.04901215549616502,0.022932885782718706,0.0003860156979610635,-0.0016730246453205446,0.02085999444216673,0.05940030287223721,0.038152127157118305,0.0054437979700571555,0.01985689046594405
0653,0.008544813029281235,-0.00642307777263256,-0.025354252661225315,0.0425948444284344,0.002432070206737512,-0.007855337549566074,-0.0024687372580252777,0.00890869410793318,-0.02017117095190701,-0.03010651397265228,-0.02208281838400783,-0.024089913139693005
0654,0.015418489982180218,0.06263315657495279,0.00806307863518157,0.07508876055413201,0.019028912620111083,0.02067496133635023,0.022124951504287935,0.036093015099090964,0.04843018523565703,0.03794556858801988,-0.02833890007496668,0.024765629409180236
0655,-0.014802217731801817,0.05191270954413189,0.008548241195945272,0.07445317106884604,0.045772963717582466,-0.0028070267030949492,0.005217315733206773,0.04742445199030035,0.053985379426658354,0.049044201060137155,-0.001617679569923607,0.01262914040715148
0656,0.03419673590685456,0.02148494431856026,0.013735718919504137,0.01613577169734488,0.013521128760641057,0.005942625939514731,-0.02875849001938169,0.005695766036600957,-0.030022657553596583,0.026694332567120522,0.001051541757340658,-0.005314665979582961
0657,0.008782996114352326,0.03643595129210336,0.01893942779805286,0.024227282636997464,-0.01553644573410162,-0.0056245085060489634,-0.014764191304759863,0.02286571523378733,0.028873785773957446,-0.0005273258561810174,-0.03688419955442934,-0.01613840978436594
0658,-0.01367704849641675,-0.0001087173694171606,0.013941880995865486,0.005189587908727466,0.013559274147810798,-0.008457418183605611,0.0221938704441549,0.024482280438234975,0.02333382340481238,0.009272640168979898,0.031057348872852355,-0.014813437790037312
0659,-0.015278193581240081,0.005974064681220564,-0.0013774825009450161,-0.00222129707725441,-0.005553038557603659,-0.03708684325590821,0.03081512022463476,-0.0016619993868656803,0.020972155779243398,0.021704670916284714,-0.015848596836087095,-0.0032473965949763
