era,filter_off_s10,filter_on_s10,c4_random_s10,gaf_s10,filter_off_s11,filter_on_s11,c4_random_s11,gaf_s11,filter_off_s12,filter_on_s12,c4_random_s12,gaf_s12
1045,0.01527022975273241,0.03514372137231604,0.009945923786457915,0.010213361175673771,0.0209137774492425,0.007304103326410512,-0.014122130711007678,0.03703861467970211,0.005829637057581585,-0.0021544197508049237,-0.01580315269304493,-0.01060646398828193
1046,0.05005956792861372,0.03198848327359653,-0.00969855399207498,0.010825673289663168,0.032078418273573064,0.02698277403399264,0.0042852958360112365,0.040266178378155604,0.005615908516383058,0.029362344477087306,0.003739719067585323,-0.0038557748727138207
1047,0.012514100863546495,0.0021737924794271828,-0.014059212636467004,0.010009291859841398,0.022593352937497663,-0.0024761045206040783,-0.001979963294635419,0.0736003894953842,0.043131401530725665,-0.013917959407105744,0.00659189782842746,-0.03611976048789289
1048,0.01809726623787846,-0.001537798827315247,-0.024582211043535425,-0.004334200933818691,0.028752208957088847,-0.018984364568770805,-0.02004310258319137,0.05149439427411862,0.028506957906056365,-0.03013331705574084,-0.02035597432540432,-0.022521019443723936
1049,-0.02964591378415245,-0.011850750005940094,-0.02666514049557516,0.02176503022086167,0.005823767174124183,-0.01611078421553231,-0.05041933644120575,-0.021472598671443504,0.006099436192566218,-0.01738254954407436,-0.011590881687660383,-0.011510272630493902
1050,-0.0015780638205165844,-0.004194672777385888,0.010218146048851651,-0.0008361817735202959,-0.00039351876839716906,0.012549001781866437,-0.009812434990769418,0.012470012149158922,-0.007353806442133402,0.008854628164175583,-0.004923035748504576,-0.0519133826113718
1051,-0.015246932695387643,0.011160950358466488,-0.010887511076665326,-0.01601028063309428,-0.02107378536371864,0.02756506509314348,0.011374624484240857,-0.008248236361867268,0.015531772041668735,-0.029991663511072904,-0.0215189566694249,-0.02999640400445104
1052,-0.04858780603299512,0.013230911128119461,0.003015226589296824,0.0029561527472379435,-0.024256009484979545,0.03741897052718607,0.011778551162558324,-0.016543425798521593,-0.012054375383033892,-0.02913259039128906,0.026568785810800834,-0.0399721296750361
1053,-0.037089640175076474,0.0032628739631874915,0.026340167129908085,-0.011751273988596758,-0.034908105807981385,-0.00745443254582513,-0.01744720938826077,0.03842903247741353,-0.03650973895791614,0.021639433544769483,0.010393788881285714,-0.017049805819358634
1054,-0.02735892075164844,0.02260760666245809,0.014655213801949571,-0.004511967937975316,0.0052297196898913574,0.0021836741976609714,0.03643670344379599,0.0006437233720907316,-0.001456171665961303,-0.0029457814118733195,-0.024304010738352283,-0.01305566894146677
1055,-0.008057733931824738,0.013419062324550255,-0.013902323069573655,-0.018110407335220933,-0.015623884659693726,-0.017491993917665198,0.023995070293629957,-0.012821653578849894,0.006006798899244788,0.0014712100394297313,0.012271653980861842,-0.0016144923296735002
1056,-0.016469069734480504,0.004313928382717285,0.03022525966144324,-0.005458506624032947,0.007955762297679275,-0.03246504124020873,0.038955410153950744,0.04394251214702125,0.002376314427192997,-0.009345916233393897,-0.002916986831933128,-0.022087185969871973
1057,-0.020629383083617954,0.013186665090408892,0.005329406542088078,-0.006011681266808479,-0.02220780268205059,0.011293627254617713,0.006373088122165607,-0.018004658471081826,-0.0012782897117859962,0.01761686936655097,-0.013311427845742926,-0.006503716693268771
1058,-0.0137419352948421,-0.0004378757178794806,0.04595252063863273,-0.029323422814400424,-0.003059484877879728,0.0029068411265840274,-0.004919956858950905,-0.013137483527302983,0.014492124949945602,-0.0128483584880824,0.008283744299905041,-0.02935377462892632
1059,0.005391232834532843,0.009120641661514127,0.0030803117927403964,-0.024920660159339924,0.0180793835279341,-0.015798658971537826,0.0010136306196351457,-0.03621605563336952,0.049563500119621094,-0.027228608646390012,-3.6286522804830844e-05,0.02204553741078823
1060,0.021393576738181732,0.02191695645280834,0.006724458716191661,-0.025220996422126746,-0.007257933735605838,-0.008866024432200482,-0.01582015070768374,0.005257066317811461,0.019472930098340356,-0.034361402113056785,-0.006137722920973497,-0.010377490351353437
1061,0.033700891973667976,-0.0015983372475482764,0.01089349995200676,0.0020836095493603516,0.04760862389840631,-0.009383112465120547,-0.006985558498821105,-0.029049259942362786,0.03638944822730562,-0.02925926312985623,-0.001205132591549499,0.0034445822116898157
1062,-0.014302441011756227,0.0326419846279643,-0.0036329817334690945,-0.01560410524451748,0.050812407517763815,-0.014685429682190144,0.03250343746102298,-0.004301626698856037,0.021619777330425662,-0.03382250892661014,0.004655361334369961,-0.008550814000741216
1063,0.016892636610751938,-0.028155914168727484,-0.00409989451189431,0.00210492443312363,0.013890340616982005,-0.03177917300836525,0.019775776648599308,-0.05773399721181063,0.03148458434699715,0.020283439028053765,0.0054165891031734345,0.007512193414585608
1064,0.021590001751593077,0.01836259274307516,0.010902444807958473,0.052738949921353064,-0.00844948170917555,0.011608780070693046,0.03376351183765011,0.004446962779042757,-0.01958960963407479,0.02097184434138337,-0.004725935515454381,-0.0154093665252768
