era,zero_pred,filter_off_s10,filter_on_s10,c4_random_s10,gaf_s10,filter_off_s11,filter_on_s11,c4_random_s11,gaf_s11,filter_off_s12,filter_on_s12,c4_random_s12,gaf_s12
1017,0.0036352259049493934,0.015678437008120282,-0.012446273380893165,0.004928214521266233,-0.03575428535782251,0.028649066450052427,0.010658794302105739,0.003695032854128453,0.007097041681602656,0.027591729150973184,0.01973723959963494,0.028176346153768853,0.002935570537622873
1018,0.005449641377916707,-0.007846374640483511,9.797062523490841e-05,0.03449467157790166,-0.028061885815233202,0.05102290681642844,-0.0037345795527344116,-0.011845725740567596,-0.00218905145494678,-0.020463849349453195,0.017685918743431644,0.0017883696909850248,0.003358825795101961
1019,-0.01657138333664755,-0.013201938096309516,0.008857860146042595,0.03503532482118038,-0.012186344055421742,0.015334326423272314,-0.018887565594861808,0.013092263619344015,-0.008367185306951413,0.02260635885451227,-0.011867246705999854,-0.017369793569558,0.004374735412798909
1020,-0.02353028754194567,0.02378774047738424,-0.00835058950352287,0.0056807123475611085,-0.020468438962059386,0.03920429269610864,-0.012707515547510031,0.0011311632903816971,-0.028002880357971882,0.0034304549854011464,-0.0032116951235587163,0.017215641937346357,0.009645463090512632
1021,-0.022190223022750786,-0.0252453102054798,-0.0019313762347587535,-3.9182303919046646e-05,0.0008972481732018871,0.008377823085291997,0.014376742234076506,-0.018553317052173036,0.0031766876612885587,0.003964893987346965,-0.01626813593179586,0.011984010648024923,-0.01377839112026971
1022,-0.014589930846186342,-0.026849633706054005,-0.013914357692395284,-0.025055686892691244,-0.03091901270309514,-0.018921333779069474,-0.01605664469066705,0.004121803731221097,0.008402696490778721,-0.0036797195065026815,0.007701498950528849,-0.023672659850004572,0.007939568593380289
1023,0.01720992480719099,-0.028641314543634538,-0.007199424487624167,0.016204995240785825,-0.0045302349341936575,-0.02647098419038364,-0.03557367635234574,0.024508586475911094,-0.004078527223100487,-0.004395967216090064,-0.0013525057262114214,-0.029658351804660695,0.02338165867773898
1024,0.0032344351439155595,-0.036091612276223636,-0.004806338387608968,0.01573645117370283,-0.023752797521443086,-0.06322431537706694,-0.013937979915772149,0.006623825883860766,-0.023433730193281162,-0.05553104286355944,-0.01008217367195837,-0.018053610742202297,0.00029652475643622263
1025,-0.002163331282271067,-0.006129197242921253,0.006009223266743324,0.0020034928039291988,-0.011007452936512846,-0.0036551747073123686,0.01992001942199292,0.00090088762918276,-0.054028603849421535,-0.008390187799299712,0.0024382695551390084,-0.0175029784014042,-0.0014887518038367584
1026,0.0010613177662477386,0.018901114838907596,0.0012586809567155532,-0.017266383807978975,0.010642577750497253,-0.014147359715930709,0.009301500346312412,0.013654573481978127,-0.06983221573851499,-0.013239003877921846,0.013334763139579065,-0.028644650362680785,-0.004227184431187317
1027,0.000923204268845733,0.0056709553755766124,0.026646222705577025,0.03437867719505301,-0.02736621721142689,0.004953331392097414,-0.01150485237628641,0.02961457970931947,0.009121896855506557,0.013933707235103149,-0.006133562080099246,0.03297126813937289,0.02329158968544491
