era,zero_pred,filter_off_s0,filter_on_s0,c4_random_s0,filter_off_s1,filter_on_s1,c4_random_s1,filter_off_s2,filter_on_s2,c4_random_s2
1068,0.00405985694608632,0.01612054241671408,0.01959643505949572,0.026081479677648463,0.017357434248376238,-0.03858862964595126,0.04166515760569949,-0.01512596403632894,-0.011501658313898794,-0.010725903572298615
1069,-0.028593476272423674,0.000860375000346067,0.02071752185710856,-0.04413627261644805,0.03892366919043881,-0.0012102414431244385,0.0014622517166264048,0.0072351200823142295,0.033686066764108125,0.01239249241790179
1070,0.004984804925507923,-0.022832652124310363,-0.026079340292986027,-0.03232506423105882,-0.017352713294462908,0.015587898375843588,0.0194806645063782,0.004096061041120825,0.0009137176384586657,0.0058002545224935
1071,-0.002493494723615485,0.034885949545415115,0.025431344560545983,-0.003476965267570205,0.0001326533828215115,0.0029383596465268544,0.017306102060348043,0.008960719756869597,-0.00290154479890281,-0.0187191968603447
1072,-0.004740800203929904,0.0007786650371274345,-0.02068489950906225,-0.0010541925526588267,-0.025640559861729265,0.04820476404117164,-0.008824117427477646,-0.038532718562471306,-0.04095446561772083,0.034129907209468936
1073,0.04454131406061803,0.00979256477322495,-0.008879911949679364,0.0286844290135354,0.0168896135089847,-0.011142090072134762,0.008522551771934167,-0.0495022921965319,-0.020950919482007675,-0.014062367945933732
1074,-0.001611017071138059,0.006254084871961086,0.011732651248067789,0.0024050856791960127,0.01977453757413275,-0.012860216874997433,-0.0013383354941010725,0.011588277303291436,0.0036215101707229753,-0.009396687753478536
1075,0.038508054417313295,-0.0011263639034697352,-0.005310354415977085,-0.013492486404557138,0.01524137903527086,-0.01618752700409566,0.03839055417255209,-0.033524901095733944,-0.03828287539915961,0.002590968821558321
1076,0.017755959408118915,-0.007916905991412107,0.025764441048496033,-0.01438853435674044,0.009653182444018894,0.019520192989029562,-0.013858936327069471,-0.01303076696492878,-0.005460775406377655,0.010695567052215627
1077,0.002834111113834358,0.022340051250540064,0.01636915439571439,0.015154522649134026,0.010269297588527989,-0.029070364699013675,0.01669130820875565,-0.009954258388061809,-0.030907710510665157,-0.010822975285595716
1078,-0.005827679617398815,0.00676655002512893,0.03016795076899721,-0.012633042587303911,0.0007224211622121358,-0.016135799827050823,0.013108844648434074,0.016827984826324104,-0.010217100230376759,0.007870897040472832
1079,0.020950145084299533,0.026469203833182867,0.020496478762474735,0.00030102663308313846,0.010498439487964304,0.003978439107015787,0.013132905653557628,0.022501579652323835,0.014868246050116309,0.03952712414684941
1080,0.0026839617353684782,0.016211878432000865,0.0047892984072187075,-0.018657718715290157,0.008742400862533342,0.007122342899346688,0.04195802073488807,-0.009339691114000626,-0.0018874542971057107,-0.037158351251942605
1081,-0.0241569935212384,0.008736877383850952,0.00840084545671152,-0.008289605991948426,0.010876557347183888,0.001222282420169351,0.0013476398606885296,0.023539886729127723,0.001830529970322356,-0.004681168654193961
1082,-0.014844227641559229,-0.008073303245940702,0.012551401842044297,-0.0028975498866241284,-0.0108808718703838,0.010173635084277348,0.022375027577802676,-0.029806047570439385,-0.021115575309505915,-0.032350218122176866
1083,0.014369752812149004,-0.03789523167499203,-0.005955874532523626,-0.059005477043905755,-0.01183182737100729,-0.014376966728953004,0.02211035513317986,0.01640539372537788,-0.013988377128371586,0.014701942839337397
1084,0.031070295289462355,-0.030073726454368024,-0.01602422492704624,-0.03391294464313053,-0.019856883483454962,0.001822690266134771,0.007944187926316452,-0.02110195095261597,-0.027603042672926188,-0.013004121582081725
1085,0.0071351248411289404,0.0027332574712375223,0.014990781104214965,-0.02037649426526071,-0.025117021983487142,0.0017510291423173258,-0.006862118807875163,-0.0019010340165162857,-0.01569213470637145,-0.024065029944374535
1086,0.01090651292132539,0.006338375756346947,0.00680896274096599,-0.009933745884467639,-0.003746763108240876,-0.03551055169273197,-0.006923279509467159,-0.0049658411780096655,-0.016060495290283736,-0.021865434050167783
1087,-0.017348022233220056,0.0013089978628529504,0.015491432514064691,0.02007697604722453,0.010543271783212153,-0.0027910847861886755,0.004028906459482533,0.023782398472597496,0.03742877104454805,0.008982351994965122
1088,-0.017359948231738163,0.02363103345612789,-0.007408937599908653,0.005786535713618849,0.00635158811125756,0.0169175918184175,-0.0030174204701258933,0.01580720852496829,0.0038530597202688526,0.011097661054268626
1089,-0.020279862762580654,0.0035140484557415405,0.013892562783664485,0.02257700323486847,-0.012206580252180622,0.020817218594931814,-0.01736160037601353,0.011686069022525716,0.008777874840135293,-0.016246798052794685
1090,0.038391194984235315,0.03652196118918333,0.0156241429971679,0.011265149827726877,0.017358619170853063,-0.00526146533494011,0.014856205807887794,0.030756626652149312,-0.02003157213450982,-0.030856779802134447
1091,-0.009864676545080489,0.020885471526320285,0.002374715671062306,0.02935805012518269,0.01951954804754326,0.007370819954050249,-0.0057437990888920595,0.035737129081552535,0.010288606793415268,-0.01053828439104749
1092,0.005199279607338057,0.03814566872553608,0.011647936925817353,-0.016644522522820636,0.03343711011042416,0.0006499931614889254,0.03790686884786734,0.007133429220641191,-0.014321645901526993,-0.02570499249346489
1093,-0.0016920546675910876,0.027051973682401,0.022950574585095376,-0.005595618891930987,0.029867411821174316,0.00917490674824433,0.01580680657153885,-0.010418098389058916,-0.024898960812741233,-0.010244369027673358
1094,-0.048170567250816365,0.0003725238752885238,-0.03513293558820441,-0.015173163388676487,0.010985950149765994,-0.0025767721495797698,0.01367725827418549,-0.020580605419028557,-0.04088185037941446,-0.00868554008619705
1095,-0.017089564670374407,0.03761724341366841,-0.00034862109126270596,-0.014548912531041586,0.06245656822787408,0.008109646563053555,0.010930918375370165,0.013920439777877405,0.003579999555820127,-0.014366544278850084
1096,-0.023836652626076982,0.041489539324148436,0.009925284103041217,0.0107240661207325,0.05753363746632007,0.006447036874325708,0.023035611791982758,0.022761197481378483,-0.018444133273326304,0.01369767019256534
1097,0.008251461000380076,0.02560862664447584,0.008576256449856543,-0.034450976920288603,0.01517876970258502,-0.028399001205118075,0.0035827270532985734,0.004501774453957049,0.00739699319145884,0.016966126945112268
1098,-0.002017469378393789,0.03170899018578001,0.03957279984783733,0.006361213126368345,0.03632984590117539,-0.01718408491171987,0.01995612656489715,-0.02451747991016963,-0.010707718535033248,-0.02951557146330331
1099,-0.017263020317031502,0.0267850286582669,-0.01663260611874585,-0.03055206847775004,-0.008029633569699287,-0.00791617555148475,0.0070115259692670245,-0.01924893454235684,-0.03647345407880876,0.018539315594216264
1100,-0.016808960584105706,0.025361314855572123,0.028385724627857045,0.026714879623474342,-0.0013635586269815938,-0.009313272586279947,0.0033875188278057766,0.0322197561421368,0.016102351539648882,0.013607544034798589
1101,0.0017700605572283873,0.01905754987026571,-0.002632677915200839,0.005822763938624554,0.012935450883567309,-0.010650665582747486,0.013539189367280402,0.010983021538384893,0.007440495325023429,0.011488041365966846
1102,-0.011980731961059391,-0.01114338735186253,0.005908696872530905,-0.003781430730926426,-0.020742883405252877,-0.01759597602369959,0.021881431139215046,-0.011302961062649004,0.016921223407417002,0.0221234691010152
1103,0.05163826218188869,0.007596453967547328,0.003008720921111304,-0.018062738727200503,0.039413147734537815,-0.033027205794124714,0.007212751300670412,0.031788141705017994,0.016902869045637106,0.031824229091134165
1104,-0.02293439137379589,0.012589623139849638,0.016636778762293306,-0.013395095207739946,-0.005298024440968841,-0.033287062958381124,-0.019824323711418863,0.02779728673067651,0.03121940218872967,0.008612412439670135
1105,0.006508749413436627,0.0017022249479154458,0.00020155788070090586,-0.0358717342105518,0.002375774443972033,-0.05769947323636305,0.020912981689103757,0.03764907363679696,0.01548558841161413,-0.010041918626261696
1106,-0.019945798077984314,0.05559583063435795,0.033825758848838365,-0.011185253772144337,0.003015953875453606,0.0012126465619940944,0.029930293982022016,0.028731612623868055,0.007275079586867292,-0.0049574644849364165
1107,-0.020772379440016035,0.051132723593777685,0.02766376581193193,0.008916666525598497,0.04367880872185229,-0.01240663696252999,-0.006981721406338107,0.009470347345752337,-0.009240792326344711,-0.024025118044845847
1108,0.024044156690053883,0.04288236013602923,-0.0008809805110807376,0.010647787531098346,0.02461822598605202,-0.02410802501802663,0.008411176694655824,0.008703316750797238,-0.004690654582921211,0.003368531705044749
1109,0.0023690006331483294,0.0033867799358765008,0.0028779203364138035,0.006080836960387227,0.024534349176247635,-0.011212501953072532,0.047576368319108144,-0.010829055873155777,0.0052747513419320645,0.014984178551028939
