era,zero_pred,filter_off_s0,filter_on_s0,c4_random_s0,filter_off_s1,filter_on_s1,c4_random_s1,filter_off_s2,filter_on_s2,c4_random_s2
1016,-0.014114955777776692,0.034887677431159975,0.01450859545152272,-0.006890459869415471,0.031115697713865825,0.002102772797675107,0.04274070360730325,0.019060088509352705,0.010948934705051644,0.022853267318228936
1017,0.0036352259049493934,0.03639197867337714,-0.0008237874854833376,-0.02475917574271381,0.016276032604180757,0.01587909057223981,-0.010959159997437955,0.01616716259687611,-0.029782312654142686,-0.02365523100140312
1018,0.005449641377916707,0.013409993537702777,0.015762350778079106,0.01013061305610092,0.026172150221677383,-0.002881713204026009,-0.00377488614753698,0.058209323320695054,0.005955575731086687,0.016102503212174078
1019,-0.01657138333664755,0.03421057816425839,0.029590029528614604,0.0042310097662498405,0.001968903438372466,0.005116360648599812,-0.031186480114838752,0.05624374208387956,0.03656753692334409,0.034038751024188955
1020,-0.02353028754194567,0.006209252652542945,0.010170568965478504,0.006129914225115153,-0.039230271809416156,0.017977529232597333,-0.03128030740339206,0.01776718769205202,0.00425697947376169,0.015722416243349722
1021,-0.022190223022750786,0.021442277907904192,0.02949255353256747,0.018357875295228022,-0.004430846114104842,0.01918954781700241,-0.04980792848995933,0.06708007510592012,0.008041428866278476,-0.0027259348922922325
1022,-0.014589930846186342,-0.008910371724134522,0.026902891954510524,0.03226088151314906,-0.05260670839099077,-0.0013132166898287918,-0.01898814623027152,-0.01995728901717685,-0.04195758307525866,0.03727426987536661
1023,0.01720992480719099,0.026669691668310704,0.030872219947317526,0.0019966257121057335,-0.009192008978114586,-0.03305623134362596,0.01629271862618225,-0.010028590281748254,-0.059886113086066034,-2.997795612442893e-05
1024,0.0032344351439155595,-0.01359096845894835,-0.0036714038384225004,0.02184734912164578,-0.026522809382177326,-0.0015798238018623388,0.005528411526247875,-0.013866944504706907,-0.02824462962600885,0.01993423748398103
1025,-0.002163331282271067,0.018709190921523608,-0.00622310579055222,-0.0031271316129227707,-0.01745522860811893,-0.002746251894499899,0.0043377184567586005,-0.005035249891288949,-0.02695234200167979,-0.00566464702962647
1026,0.0010613177662477386,0.024508593617763138,0.026215598340196298,-0.010038887877447283,-0.010565954618595132,0.03858095213786048,0.007630432907331329,-0.04144070861353524,-0.02336007432585389,-0.027989794305207174
1027,0.000923204268845733,0.05349213853759157,0.044138389430892794,0.035590472824463745,0.0023969548502037565,0.026796651520905,-0.056094188557138436,0.011085292536875036,0.01695393254728853,0.029270012765111538
1028,-0.005409107684598861,-0.0048608414241039614,0.004890836061924486,-0.007050564780309595,-0.013107369394134646,0.03578798974542074,-0.01523105915906637,-0.025146769460448144,-0.01752626351980075,-0.016588421401925457
1029,0.013726250738727129,-0.001493165546093198,0.00294430424920523,0.00868695265908917,-0.018285171047475336,-0.023655231014650252,-0.015825812125771936,0.0001064221325759367,-0.01608687080941719,0.01410575906715172
1030,0.01213790312663295,-0.03414278203292463,-0.007427366971383593,-0.010454722609620177,-0.015558864482202572,-0.01742658374201216,0.009247417945269648,-0.037588140844403685,-0.010411951889849185,0.02486737316715343
1031,0.024894003774799483,-0.0419874416294779,-0.016947628476581746,-0.02013895656196071,-0.04820146365879483,-0.008340978738300687,-0.009913116451817161,-0.00026156321796357956,0.02556660814677944,0.01284036674414375
1032,0.02744403726543577,0.018924771608573615,0.03323885992288258,-0.019552205680807674,-0.026505796498493384,-0.007796339885536074,0.008114277580370427,0.013298123259228833,0.014818157778416616,0.007194436593887421
1033,-0.011476973574443699,-0.007750916024025826,0.02158447402634241,-0.013417550754776396,-1.856210648200651e-05,0.0005797320650092042,0.06034902624142746,-0.004724972440288214,-0.014067936222788683,-0.043306272917774224
1034,0.005177940430085416,0.004717590588234573,0.02342661879760604,-0.014943444467498922,-0.007097582759982949,0.005816590862166473,0.043309579221616615,0.02959743873762368,0.03120545338819705,0.0036128265920478994
1035,0.03785779161752407,-0.012004933850295996,0.016095255716499668,-0.013000809053265882,-0.005399076412418198,0.024326159237779737,0.021419134853707417,0.003801321843714059,-0.00013811891344279697,-0.02156759485798477
1036,-0.007837235362017865,-0.012399291395485918,0.043948178659569015,-0.024580687943721174,0.017160952423857168,0.01278239808821899,0.02860651510633315,-0.036986535046853716,0.019899765449487777,-0.029553214819524068
1037,-0.01145570084164348,-0.005943635627717675,0.008190664783472473,-0.0068082794973949685,-0.0053722859488689505,0.019747051815907482,-0.001567136749129571,-0.012391135039382871,0.01656488743158413,0.00010574484226746553
1038,0.017748440709840652,0.013730474297655696,0.012258962731484838,-0.004697917996205821,-0.02644142633646706,0.0109880361579822,-0.017704044167882294,0.009587488083735283,0.01757281381222688,-0.02729257380771632
1039,-0.001586961928535001,-0.02079666240235697,0.017277022220213444,0.00695696660015959,-0.03291553016193793,0.00968122729707736,-0.02208054595646129,-0.05516444238869846,-0.03252655919884178,-0.0061035306995767475
1040,-0.006051149328071595,0.0002152709495589845,0.02388373349976119,-0.009346751949302576,-0.014471263055928501,0.004358882943933593,-0.023946627145617634,-0.02821830922512721,-0.0016964049642201207,-0.0003370000379637171
1041,0.033839649159530326,0.023150171514560433,0.04977074169521681,0.02280780772856997,-2.413560437040995e-05,-0.023615456559389198,-0.015452866321540852,-0.0016087610968447514,-0.028061488691794,-0.037078131567484414
1042,0.005094401354252706,-0.015875714604994824,-0.0012826842669450898,0.008505140200806853,-0.011022650288596794,-0.029405653824802657,0.027816744102934412,-0.02318409252226024,0.00632998599997598,-0.034442557555951714
1043,-0.015668166101520553,0.003501459621968314,-0.0027009295594624927,0.04746403924618063,0.012161760158817338,-0.01624344460048702,-0.00943729677275673,-0.013680085447427458,-0.024342624643978197,-0.07118191309562283
1044,0.017328208801646056,0.02884084014392391,0.016168231548945963,0.02431505515140783,0.03313052504357312,0.022256545386058157,0.020585588561299755,-0.028058935739542677,0.0004638815343847325,-0.0637747072822619
1045,-0.030990843722484444,0.08110256352695426,0.012312760936763542,0.034066495018186344,0.062454989158751445,0.019401387149565928,0.014539459609959204,0.017388123866643772,-0.02973490132069471,-0.028905046355171923
1046,0.022462910445968265,0.04010021387999107,0.002954209315450026,0.002670377966187235,0.03936172911896089,0.0003540765605302291,0.024980024064908974,-0.007463559685179198,-0.008015405458928121,0.007832565789066563
