era,zero_pred,filter_off_s0,filter_on_s0,c4_random_s0,gaf_s0
0490,0.020039847489114082,0.016538932306336473,-0.0033818689945329587,-0.004885649852949219,0.01094688332373152
0491,0.004957082081958855,0.0262152491904245,-0.00033738411972061117,0.005362712606608026,0.0053333630864497005
0492,0.01569142124101432,-0.0060758377104704955,-0.02567826665725928,0.011717609000981547,-0.005340099419440702
0493,-0.028554318190543822,-0.004451974532748239,-0.015117887277606046,0.008721762479264756,-0.011747386971937009
0494,-0.029290195719339347,0.03031896378336546,0.015470667851259664,0.00029702123754077125,0.0036327450439902005
0495,-0.0063612267047456,0.02478558104870893,0.026940817937760646,-0.005585555256857299,0.034164015513563906
0496,-0.011651763636435717,-0.01314901122396681,0.01260802727272918,0.02806799764442051,0.036884485599329275
0497,-0.021025293326410285,-0.015055488440758375,-0.014441058693333326,0.03662675535311354,0.007998142697291205
0498,0.030803839773075523,-0.013406776848797115,-0.0019965880530748953,0.02925553871884621,-0.004432850643419421
0499,0.023054164538018323,0.010795644351462902,-0.007314408454622795,0.02583119425515244,0.022171572763492926
0500,0.009117661037645237,0.02239867502309187,0.009794574651086175,0.001573382152918423,-0.002332969770951308
0501,0.01916104845283927,-0.021396159571871708,-0.03751579066512914,-0.012330221803127026,-0.02742579276211646
0502,-0.0017819459345314711,0.01651108404705962,-0.0011756097060145276,-0.0004098388040069106,-0.03740740598245716
0503,-0.026546464458692232,-0.010566665814176373,0.0013396821777925372,0.0026426553189924764,-0.0018907952557228218
0504,0.021624183766202024,0.04145512025684751,0.007574672908230725,0.005182634899665096,-0.01859772246386826
0505,-0.02590453844909509,0.027299276820984986,0.0360560182261066,0.012510388473413576,0.005589219634871515
0506,-0.00825026995646157,0.028341713726160983,0.03756498527907662,0.04386455347601358,0.023297948357318944
0507,0.007662646978928306,0.0037196924835516884,0.029029896595166596,0.015440744026441655,0.022899040214020724
0508,-0.015561966059739998,0.017080151206847582,0.04572840578569238,0.015830852226337934,0.013832479467466706
0509,0.0018824216606975889,0.001911866392033845,0.025536869147429322,-0.015399586373746202,0.0029372680701608
0510,-0.023039921654178577,-0.0076955444547291835,0.013059694930839704,-0.013640223024627264,0.021740753088763602
